# STATION: KHMN,,,,,
# STATION NAME: Holloman Air Force Base,,,,,
# LATITUDE: 32.85,,,,,
# LONGITUDE: -106.1,,,,,
# ELEVATION [ft]: 4094,,,,,
# STATE: NM,,,,,
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1
,,Celsius,%,m/s,Degrees
KHMN,03/26/2015 20:58 MDT,14.5,24.06,0,0
KHMN,03/26/2015 21:58 MDT,11.4,28.13,1.03,210
KHMN,03/26/2015 23:58 MDT,6.7,37.17,2.06,110
KHMN,03/27/2015 00:58 MDT,6.9,36.38,2.06,110
KHMN,03/27/2015 01:58 MDT,6.4,37.94,0,0
KHMN,03/27/2015 02:58 MDT,7,36.13,3.09,110
KHMN,03/27/2015 03:58 MDT,7,38.13,1.03,110
KHMN,03/27/2015 04:58 MDT,5.7,41.38,0,0
KHMN,03/27/2015 05:58 MDT,3,48.49,1.54,20
KHMN,03/27/2015 06:58 MDT,2.8,51.11,0,0
KHMN,03/27/2015 07:58 MDT,4.5,47.11,2.06,320
KHMN,03/27/2015 08:58 MDT,11.3,33.48,0,0
KHMN,03/27/2015 09:58 MDT,13,32.75,1.03,140
KHMN,03/27/2015 10:58 MDT,16.6,26.17,2.57,160
KHMN,03/27/2015 11:58 MDT,19.8,20.32,2.57,220
KHMN,03/27/2015 12:58 MDT,21.5,15.38,0.51,
KHMN,03/27/2015 13:58 MDT,22.5,11.47,3.6,290
KHMN,03/27/2015 14:58 MDT,23.8,11.65,5.14,10
KHMN,03/27/2015 15:58 MDT,24,11.25,3.6,290
KHMN,03/27/2015 16:58 MDT,25,10.59,2.06,
KHMN,03/27/2015 17:58 MDT,24.6,10.27,0,0
KHMN,03/27/2015 18:58 MDT,24,10.82,2.57,170
KHMN,03/27/2015 19:58 MDT,20.1,15.29,2.06,110
KHMN,03/27/2015 20:58 MDT,18.4,17.12,2.06,140
KHMN,03/27/2015 21:58 MDT,14.5,22.8,3.09,110
KHMN,03/27/2015 22:58 MDT,13.9,22.63,3.6,140
KHMN,03/27/2015 23:58 MDT,13.1,24.59,3.09,140
KHMN,03/28/2015 00:58 MDT,13,23.27,5.14,140
KHMN,03/28/2015 01:58 MDT,12.3,25.32,3.6,150
KHMN,03/28/2015 02:58 MDT,13.1,23.12,5.14,160
KHMN,03/28/2015 03:58 MDT,9.8,28.31,0,0
KHMN,03/28/2015 04:58 MDT,8.1,32.25,0,0
KHMN,03/28/2015 05:58 MDT,5.7,36.29,0,0
KHMN,03/28/2015 06:58 MDT,5.5,37.08,2.06,30
KHMN,03/28/2015 07:58 MDT,9.6,31.48,0,0
KHMN,03/28/2015 08:58 MDT,15.8,20.34,0,0
KHMN,03/28/2015 09:58 MDT,18.5,16.24,0,0
KHMN,03/28/2015 10:58 MDT,20.8,14.42,0.51,160
KHMN,03/28/2015 11:58 MDT,23.5,11.23,0,0
KHMN,03/28/2015 12:58 MDT,26.6,9.2,1.03,
KHMN,03/28/2015 13:58 MDT,27.5,7.81,5.14,330
KHMN,03/28/2015 14:58 MDT,28.5,7.2,5.14,310
KHMN,03/28/2015 15:58 MDT,28.9,6.19,2.57,
KHMN,03/28/2015 16:58 MDT,29.1,6.17,3.6,290
KHMN,03/28/2015 17:58 MDT,29,6.11,0.51,10
KHMN,03/28/2015 18:58 MDT,27.6,6.36,0.51,160
KHMN,03/28/2015 19:58 MDT,23,11.05,3.09,150
KHMN,03/28/2015 20:58 MDT,20.1,13.29,4.12,130
KHMN,03/28/2015 21:58 MDT,17,17.31,3.6,180
KHMN,03/28/2015 22:58 MDT,16.7,16.57,4.63,150
KHMN,03/28/2015 23:58 MDT,15.3,17.15,5.14,160
KHMN,03/29/2015 00:58 MDT,15.3,14.05,3.6,170
KHMN,03/29/2015 01:58 MDT,13.9,14.89,3.6,140
KHMN,03/29/2015 02:58 MDT,9.8,21.15,1.03,70
KHMN,03/29/2015 03:58 MDT,13.3,15.48,0,0
KHMN,03/29/2015 05:58 MDT,7.2,26.04,3.09,40
KHMN,03/29/2015 06:58 MDT,6.7,28.04,4.63,60
KHMN,03/29/2015 07:58 MDT,9.6,25.12,2.57,270
KHMN,03/29/2015 08:58 MDT,14.5,21.27,0,0
KHMN,03/29/2015 09:58 MDT,22.8,12.28,3.6,220
KHMN,03/29/2015 10:58 MDT,25.7,6.94,4.12,360
KHMN,03/29/2015 11:58 MDT,26.9,7.18,3.6,340
KHMN,03/29/2015 12:58 MDT,28.3,6.16,0.51,210
KHMN,03/29/2015 13:58 MDT,29,5.63,2.06,
KHMN,03/29/2015 14:58 MDT,29,5.15,1.54,310
KHMN,03/29/2015 15:58 MDT,28.5,4.92,0,0
KHMN,03/29/2015 16:58 MDT,29,5.19,1.03,230
KHMN,03/29/2015 17:58 MDT,28.2,5.13,0,0
KHMN,03/29/2015 18:58 MDT,26,7.27,1.54,140
KHMN,03/29/2015 19:58 MDT,24,7.49,3.09,180
KHMN,03/29/2015 20:58 MDT,24,8.88,0,0
KHMN,03/29/2015 21:59 MDT,22.9,10.19,0.51,60
KHMN,03/29/2015 22:58 MDT,20,13.27,0,0
KHMN,03/29/2015 23:58 MDT,20.7,12.22,1.03,
KHMN,03/30/2015 00:58 MDT,23,11.4,2.57,120
KHMN,03/30/2015 01:45 MDT,24,12.15,8.23,190
KHMN,03/30/2015 01:49 MDT,24,12.15,7.72,170
KHMN,03/30/2015 01:58 MDT,24.5,12.35,6.17,180
KHMN,03/30/2015 02:52 MDT,24,13.12,5.66,240
KHMN,03/30/2015 02:58 MDT,24,13.12,4.12,200
KHMN,03/30/2015 03:58 MDT,19.5,22.47,4.63,170
KHMN,03/30/2015 04:58 MDT,17.2,28.78,4.12,170
KHMN,03/30/2015 05:58 MDT,15.8,30.32,3.09,160
KHMN,03/30/2015 06:58 MDT,15.3,30.4,3.09,160
KHMN,03/30/2015 07:58 MDT,14.4,33.17,1.03,290
KHMN,03/30/2015 08:58 MDT,17.2,29.2,3.6,350
KHMN,03/30/2015 12:58 MDT,24.6,17.87,3.09,180
KHMN,03/30/2015 13:58 MDT,26.1,15.41,2.57,190
KHMN,03/30/2015 14:58 MDT,26.2,15.21,3.09,130
KHMN,03/30/2015 15:58 MDT,27.3,13.94,2.57,160
KHMN,03/30/2015 16:52 MDT,28,12.06,5.66,180
KHMN,03/30/2015 16:58 MDT,28.3,11.33,5.14,180
KHMN,03/30/2015 17:23 MDT,28,12.06,6.17,210
KHMN,03/30/2015 17:58 MDT,27.2,12.35,2.57,180
KHMN,03/30/2015 18:46 MDT,26,13.56,6.69,210
KHMN,03/30/2015 18:47 MDT,26,13.56,8.23,260
KHMN,03/30/2015 18:58 MDT,26.2,14.44,7.2,220
KHMN,03/30/2015 18:59 MDT,26,13.56,5.14,200
KHMN,03/30/2015 19:35 MDT,26,13.56,6.17,200
KHMN,03/30/2015 19:58 MDT,25.4,14.37,1.54,110
KHMN,03/30/2015 20:58 MDT,22.1,18.32,1.03,110
KHMN,03/30/2015 21:58 MDT,19.5,21.33,0,0
KHMN,03/30/2015 22:58 MDT,20.8,22.49,4.12,30
KHMN,03/30/2015 23:58 MDT,18.8,25.27,5.66,80
KHMN,03/31/2015 00:58 MDT,15.9,28.19,3.6,70
KHMN,03/31/2015 01:58 MDT,15.8,29.88,1.54,160
KHMN,03/31/2015 02:58 MDT,13.5,35.42,3.6,360
KHMN,03/31/2015 03:58 MDT,12.7,35.71,2.06,20
KHMN,03/31/2015 04:58 MDT,10.6,40.12,2.57,50
KHMN,03/31/2015 05:58 MDT,11,39.06,0.51,260
KHMN,03/31/2015 06:58 MDT,10.2,41.51,1.54,10
KHMN,03/31/2015 07:58 MDT,12.9,35.77,1.54,90
KHMN,03/31/2015 08:58 MDT,18,26.96,0,0
KHMN,03/31/2015 09:58 MDT,21,24.61,3.6,210
KHMN,03/31/2015 10:58 MDT,23.1,21.66,2.57,200
KHMN,03/31/2015 11:58 MDT,24,20.22,1.54,220
KHMN,03/31/2015 12:58 MDT,25.4,18.47,3.09,180
KHMN,03/31/2015 13:58 MDT,26.4,15.03,1.54,200
KHMN,03/31/2015 14:58 MDT,26.9,13.45,1.03,
KHMN,03/31/2015 15:58 MDT,27.6,12.43,0.51,350
KHMN,03/31/2015 16:58 MDT,27.3,10.31,2.57,280
KHMN,03/31/2015 17:58 MDT,27.2,10.29,3.09,350
KHMN,03/31/2015 18:58 MDT,25.9,13.33,2.57,280
KHMN,03/31/2015 19:58 MDT,24,22.87,7.2,160
KHMN,03/31/2015 20:58 MDT,21.7,32.96,12.35,150
KHMN,03/31/2015 21:58 MDT,19.8,39.17,8.23,150
KHMN,03/31/2015 22:58 MDT,18.7,42.52,9.26,150
KHMN,03/31/2015 23:58 MDT,17.6,44.62,7.72,150
KHMN,04/01/2015 00:58 MDT,17,46.35,5.66,160
KHMN,04/01/2015 01:58 MDT,15.7,49.3,5.66,160
KHMN,04/01/2015 02:58 MDT,15.7,49.65,5.66,150
KHMN,04/01/2015 02:59 MDT,16,48.03,5.66,190
KHMN,04/01/2015 03:45 MDT,15,51.21,5.66,180
KHMN,04/01/2015 03:58 MDT,14.6,52.54,5.14,150
KHMN,04/01/2015 04:04 MDT,14,54.62,5.14,200
KHMN,04/01/2015 04:58 MDT,13.3,57.16,3.6,220
KHMN,04/01/2015 05:58 MDT,13.2,58.34,3.09,130
KHMN,04/01/2015 06:58 MDT,10.8,64.62,2.57,150
KHMN,04/01/2015 07:58 MDT,13.6,57.64,0,0
KHMN,04/01/2015 08:58 MDT,16,50.42,3.6,120
KHMN,04/01/2015 09:58 MDT,19.5,39.63,0,0
KHMN,04/01/2015 10:58 MDT,22.1,32.85,3.09,250
KHMN,04/01/2015 11:58 MDT,23.2,27.47,1.03,
KHMN,04/01/2015 12:58 MDT,24.8,19.14,2.57,
KHMN,04/01/2015 13:58 MDT,26.2,18.27,4.12,250
KHMN,04/01/2015 14:58 MDT,26.8,15.46,4.12,310
KHMN,04/01/2015 15:58 MDT,27.4,15.26,1.54,
KHMN,04/01/2015 16:58 MDT,27.8,11.75,9.26,250
KHMN,04/01/2015 17:58 MDT,27.1,12.71,8.75,260
KHMN,04/01/2015 18:58 MDT,25.3,14.34,9.77,250
KHMN,04/01/2015 19:58 MDT,23,17.35,6.17,230
KHMN,04/01/2015 20:58 MDT,21.5,20.62,3.6,210
KHMN,04/01/2015 21:58 MDT,19.5,22.47,4.63,220
KHMN,04/01/2015 22:58 MDT,17.8,24.26,2.57,200
KHMN,04/01/2015 23:58 MDT,14.7,29.11,4.12,250
KHMN,04/02/2015 00:58 MDT,15.4,27.63,3.09,140
KHMN,04/02/2015 01:58 MDT,16,29.93,2.06,130
KHMN,04/02/2015 02:58 MDT,15.6,29.38,3.09,120
KHMN,04/02/2015 03:58 MDT,14.1,34.07,0,0
KHMN,04/02/2015 04:58 MDT,12.5,36.45,3.09,170
KHMN,04/02/2015 05:58 MDT,10.1,41.17,1.54,110
KHMN,04/02/2015 06:58 MDT,11,36.81,0.51,100
KHMN,04/02/2015 07:58 MDT,14.9,30.5,0,0
KHMN,04/02/2015 08:58 MDT,20.1,19.95,2.06,120
KHMN,04/02/2015 09:58 MDT,22.5,17.35,2.57,200
KHMN,04/02/2015 10:58 MDT,24,14.93,1.54,
KHMN,04/02/2015 11:58 MDT,25.3,9.4,11.83,240
KHMN,04/02/2015 12:58 MDT,25,10.19,6.69,250
KHMN,04/02/2015 13:19 MDT,25,10.59,5.14,200
KHMN,04/02/2015 13:33 MDT,25,11.45,6.17,200
KHMN,04/02/2015 13:45 MDT,25,10.59,7.72,240
KHMN,04/02/2015 13:58 MDT,25.2,9.24,6.17,240
KHMN,04/02/2015 14:58 MDT,26.5,8.22,5.14,230
KHMN,04/02/2015 15:05 MDT,27,8.05,8.23,230
KHMN,04/02/2015 15:58 MDT,28.1,6.75,9.77,220
KHMN,04/02/2015 16:58 MDT,27.8,7.21,8.23,250
KHMN,04/02/2015 17:58 MDT,27,7.43,8.75,250
KHMN,04/02/2015 18:58 MDT,25.3,7.16,6.69,260
KHMN,04/02/2015 19:58 MDT,22.8,10.17,4.63,260
KHMN,04/02/2015 20:58 MDT,20.3,12.62,1.54,150
KHMN,04/02/2015 21:58 MDT,21,10.65,2.57,210
KHMN,04/02/2015 23:58 MDT,20,10.45,2.57,250
KHMN,04/03/2015 00:58 MDT,17,12.61,3.09,250
KHMN,04/03/2015 01:58 MDT,17,13.66,0,0
KHMN,04/03/2015 02:58 MDT,13,19.74,0,0
KHMN,04/03/2015 03:58 MDT,14.1,17.67,1.54,210
KHMN,04/03/2015 04:58 MDT,10,23.33,0,0
KHMN,04/03/2015 05:58 MDT,9.5,24.9,3.6,20
KHMN,04/03/2015 06:58 MDT,9,24.95,4.12,30
KHMN,04/03/2015 07:58 MDT,13.7,18.13,5.66,10
KHMN,04/03/2015 08:58 MDT,15,18.18,5.66,350
KHMN,04/03/2015 09:58 MDT,19.1,12.17,7.2,350
KHMN,04/03/2015 10:58 MDT,20,11.32,5.66,360
KHMN,04/03/2015 11:58 MDT,21.1,10.17,5.66,340
KHMN,04/03/2015 12:58 MDT,21.9,10.16,3.09,320
KHMN,04/03/2015 13:58 MDT,22.9,9.19,2.57,240
KHMN,04/03/2015 14:58 MDT,23,9.43,0,0
KHMN,04/03/2015 15:58 MDT,24.1,7.15,3.6,210
KHMN,04/03/2015 16:58 MDT,23.7,7.15,0,0
KHMN,04/03/2015 17:58 MDT,24,7.14,3.09,240
KHMN,04/03/2015 18:58 MDT,21.4,19.55,7.72,160
KHMN,04/03/2015 19:58 MDT,19.5,22.47,7.2,160
KHMN,04/03/2015 20:58 MDT,18.5,22.37,5.14,170
KHMN,04/03/2015 21:58 MDT,17.9,22.37,3.6,330
KHMN,04/03/2015 22:58 MDT,15.6,28.31,3.6,290
KHMN,04/03/2015 23:58 MDT,13.3,33.33,3.6,360
KHMN,04/04/2015 00:58 MDT,12.9,35.24,4.63,360
KHMN,04/04/2015 01:58 MDT,12.3,36.39,3.6,350
KHMN,04/04/2015 02:58 MDT,11,41.44,2.57,310
KHMN,04/04/2015 03:58 MDT,8.5,47.93,2.57,310
KHMN,04/04/2015 04:58 MDT,8.2,50.38,2.06,270
KHMN,04/04/2015 05:58 MDT,6.9,53.46,0,0
KHMN,04/04/2015 06:58 MDT,7,55.08,0,0
KHMN,04/04/2015 07:58 MDT,9.3,49.24,1.54,230
KHMN,04/04/2015 08:58 MDT,12.1,44.28,0,0
KHMN,04/04/2015 09:58 MDT,13.8,39.05,0,0
KHMN,04/04/2015 10:58 MDT,15,36.4,2.06,240
KHMN,04/04/2015 11:58 MDT,16.6,33.1,4.12,190
KHMN,04/04/2015 12:58 MDT,17.8,30.46,1.54,120
KHMN,04/04/2015 13:58 MDT,19.4,28.58,4.12,200
KHMN,04/04/2015 14:10 MDT,20,26.18,5.66,200
KHMN,04/04/2015 14:58 MDT,19.9,28.32,6.69,190
KHMN,04/04/2015 15:58 MDT,20.3,28.43,7.2,180
KHMN,04/04/2015 16:58 MDT,20.2,29.65,7.2,180
KHMN,04/04/2015 17:58 MDT,19.6,30.99,8.23,180
KHMN,04/04/2015 18:58 MDT,18.5,33.43,7.2,160
KHMN,04/04/2015 21:58 MDT,14.3,46.88,4.12,160
KHMN,04/04/2015 22:58 MDT,13.3,49.32,4.12,180
KHMN,04/04/2015 23:58 MDT,12.2,53,0,0
KHMN,04/05/2015 00:58 MDT,10.6,56.86,0,0
KHMN,04/05/2015 01:58 MDT,8.5,60.95,3.09,20
KHMN,04/05/2015 02:58 MDT,8,63.51,2.57,10
KHMN,04/05/2015 03:58 MDT,7.7,63.89,2.57,350
KHMN,04/05/2015 04:58 MDT,6.6,68.4,2.57,30
KHMN,04/05/2015 05:58 MDT,6.5,69.37,4.12,360
KHMN,04/05/2015 06:58 MDT,6.6,69.89,3.6,30
KHMN,04/05/2015 07:58 MDT,8.6,65.49,3.09,10
KHMN,04/05/2015 08:58 MDT,9.2,64.25,2.06,320
KHMN,04/05/2015 10:58 MDT,19.5,39.08,2.57,180
KHMN,04/05/2015 11:58 MDT,22.3,26.26,3.6,210
KHMN,04/05/2015 12:55 MDT,25,14.38,5.66,250
KHMN,04/05/2015 12:59 MDT,25.2,14.21,2.57,
KHMN,04/05/2015 14:42 MDT,27,10.17,8.23,260
KHMN,04/05/2015 14:48 MDT,27,9.41,6.69,300
KHMN,04/05/2015 14:58 MDT,27.4,7.38,6.17,300
KHMN,04/05/2015 15:58 MDT,26.6,8.24,9.77,290
KHMN,04/05/2015 16:58 MDT,26.5,8.22,7.72,300
KHMN,04/05/2015 17:03 MDT,26,9.23,7.72,320
KHMN,04/05/2015 17:58 MDT,25.7,10.24,6.69,340
KHMN,04/05/2015 18:58 MDT,24.8,10.64,6.17,340
KHMN,04/05/2015 19:37 MDT,23,11.94,5.66,300
KHMN,04/05/2015 19:58 MDT,22.1,13.21,5.66,250
KHMN,04/05/2015 20:58 MDT,20,14.23,3.6,260
KHMN,04/05/2015 21:58 MDT,18.7,15.19,1.03,160
KHMN,04/05/2015 22:58 MDT,17.3,18.35,3.6,100
KHMN,04/05/2015 23:58 MDT,16.5,19.6,2.57,130
KHMN,04/06/2015 00:58 MDT,16,19.93,3.09,150
KHMN,04/06/2015 01:58 MDT,16.3,18.81,3.6,160
KHMN,04/06/2015 02:58 MDT,16.3,18.23,2.06,130
KHMN,04/06/2015 03:58 MDT,14.8,20.23,2.57,150
KHMN,04/06/2015 04:58 MDT,15.1,19.08,3.09,150
KHMN,04/06/2015 05:58 MDT,14,22.84,3.6,160
KHMN,04/06/2015 06:58 MDT,12.3,24.55,2.57,130
KHMN,04/06/2015 07:58 MDT,15,22.25,4.12,150
KHMN,04/06/2015 08:58 MDT,17.3,20.9,3.09,130
KHMN,04/06/2015 09:58 MDT,21.6,18.47,4.12,150
KHMN,04/06/2015 10:58 MDT,24.8,17.02,5.66,240
KHMN,04/06/2015 11:41 MDT,25,15.5,6.17,260
KHMN,04/06/2015 11:58 MDT,25.6,14.74,5.66,230
KHMN,04/06/2015 12:08 MDT,26,14.61,7.2,220
KHMN,04/06/2015 12:58 MDT,26.7,14.44,7.2,220
KHMN,04/06/2015 12:59 MDT,27,13.78,8.75,200
KHMN,04/06/2015 13:05 MDT,26,14.61,7.72,230
KHMN,04/06/2015 13:58 MDT,26.9,11.57,4.63,240
KHMN,04/06/2015 14:12 MDT,27,11.85,6.69,210
KHMN,04/06/2015 14:46 MDT,27,11.85,7.72,210
KHMN,04/06/2015 14:56 MDT,27,11.85,7.2,210
KHMN,04/06/2015 14:58 MDT,27.1,11.26,8.75,200
KHMN,04/06/2015 15:01 MDT,27,11.85,8.23,250
KHMN,04/06/2015 15:59 MDT,27.8,9.27,6.69,240
KHMN,04/06/2015 16:58 MDT,27.8,9.27,8.23,230
KHMN,04/06/2015 17:58 MDT,27,9.05,10.29,240
KHMN,04/06/2015 18:58 MDT,25.5,8.18,8.75,220
KHMN,04/06/2015 19:58 MDT,22,11.19,4.63,210
KHMN,04/06/2015 20:58 MDT,19,13.25,5.66,220
KHMN,04/06/2015 21:58 MDT,19,13.79,4.12,230
KHMN,04/06/2015 22:58 MDT,20.3,13.23,2.57,150
KHMN,04/06/2015 23:58 MDT,18.5,15.38,2.57,170
KHMN,04/07/2015 00:58 MDT,16.9,17.42,1.54,150
KHMN,04/07/2015 01:58 MDT,15.4,19.01,3.09,120
KHMN,04/07/2015 02:58 MDT,14.5,21.27,3.6,130
KHMN,04/07/2015 03:58 MDT,13.3,23.35,2.57,150
KHMN,04/07/2015 04:58 MDT,13.8,23.13,0.51,140
KHMN,04/07/2015 05:58 MDT,13.1,25.16,4.12,160
KHMN,04/07/2015 06:58 MDT,11.1,28.26,2.57,170
KHMN,04/07/2015 07:58 MDT,15.2,24.07,2.57,150
KHMN,04/07/2015 08:58 MDT,19.3,19.3,2.57,170
KHMN,04/07/2015 09:58 MDT,23.1,17.37,7.2,220
KHMN,04/07/2015 10:58 MDT,24.1,11.44,10.29,230
KHMN,04/07/2015 11:58 MDT,25,9.2,11.83,230
KHMN,04/07/2015 12:48 MDT,26,9.23,6.17,210
KHMN,04/07/2015 12:58 MDT,25.7,8.62,6.69,230
KHMN,04/07/2015 13:08 MDT,26,8.53,6.17,190
KHMN,04/07/2015 13:11 MDT,26,8.53,6.69,230
KHMN,04/07/2015 13:58 MDT,26,8.2,5.14,270
KHMN,04/07/2015 14:17 MDT,27,8.05,8.23,230
KHMN,04/07/2015 14:53 MDT,27,9.41,9.26,200
KHMN,04/07/2015 14:58 MDT,27.1,10.04,8.75,240
KHMN,04/07/2015 14:59 MDT,27,10.17,10.29,260
KHMN,04/07/2015 15:03 MDT,27,10.17,9.26,220
KHMN,04/07/2015 15:14 MDT,27,10.17,9.26,260
KHMN,04/07/2015 15:49 MDT,27,10.17,7.2,210
KHMN,04/07/2015 15:58 MDT,27.1,10.51,4.12,230
KHMN,04/07/2015 16:06 MDT,27,10.17,5.66,220
KHMN,04/07/2015 17:58 MDT,27.3,9.25,7.72,240
KHMN,04/07/2015 18:58 MDT,25.7,10.24,7.2,240
KHMN,04/07/2015 19:58 MDT,21.9,14.9,2.57,190
KHMN,04/07/2015 20:58 MDT,20.2,17.31,3.6,160
KHMN,04/07/2015 21:58 MDT,18,20.46,3.6,140
KHMN,04/07/2015 22:58 MDT,18.2,21.3,3.6,170
KHMN,04/07/2015 23:58 MDT,16.9,24.37,3.09,150
KHMN,04/08/2015 00:58 MDT,16.2,25.29,4.12,160
KHMN,04/08/2015 01:58 MDT,16.8,24.34,5.66,140
KHMN,04/08/2015 02:58 MDT,18.3,23.33,5.66,140
KHMN,04/08/2015 03:58 MDT,17.4,26.4,5.66,140
KHMN,04/08/2015 04:58 MDT,18.1,26.4,5.14,140
KHMN,04/08/2015 05:58 MDT,17.2,29.2,3.6,140
KHMN,04/08/2015 06:58 MDT,17.2,29.42,4.63,140
KHMN,04/08/2015 07:58 MDT,18.1,29.47,5.14,140
KHMN,04/08/2015 08:58 MDT,19.3,28.55,4.12,160
KHMN,04/08/2015 09:58 MDT,20.9,27.6,3.6,170
KHMN,04/08/2015 10:58 MDT,23.6,24.28,1.54,160
KHMN,04/08/2015 11:52 MDT,25,22.33,5.66,230
KHMN,04/08/2015 12:58 MDT,26.7,20.05,11.83,220
KHMN,04/08/2015 13:58 MDT,27.1,18.49,11.32,240
KHMN,04/08/2015 14:51 MDT,27,19.84,8.75,190
KHMN,04/08/2015 14:58 MDT,27,19.56,9.26,220
KHMN,04/08/2015 15:29 MDT,28,16.2,8.23,250
KHMN,04/08/2015 15:58 MDT,28.4,13.37,11.83,240
KHMN,04/08/2015 16:58 MDT,27.5,10.27,14.4,250
KHMN,04/08/2015 17:58 MDT,26.8,9.23,10.29,260
KHMN,04/08/2015 18:58 MDT,24.8,9.16,7.72,260
KHMN,04/08/2015 19:58 MDT,22.4,9.93,2.57,250
KHMN,04/08/2015 20:58 MDT,22.6,9.21,3.6,220
KHMN,04/08/2015 21:58 MDT,22,8.32,5.14,270
KHMN,04/08/2015 22:10 MDT,23,8.02,5.14,200
KHMN,04/08/2015 22:58 MDT,19.1,10.11,3.6,240
KHMN,04/08/2015 23:58 MDT,16.9,11.23,2.57,240
KHMN,04/09/2015 00:58 MDT,15.1,14.12,4.63,230
KHMN,04/09/2015 01:58 MDT,16.7,14.96,7.2,250
KHMN,04/09/2015 02:58 MDT,15.6,16.43,5.14,230
KHMN,04/09/2015 03:58 MDT,14.9,18.59,2.57,180
KHMN,04/09/2015 04:58 MDT,11.3,19.29,6.17,340
KHMN,04/09/2015 05:58 MDT,9.8,19.99,6.17,360
KHMN,04/09/2015 06:58 MDT,7.2,24.62,4.12,10
KHMN,04/09/2015 07:58 MDT,8.9,22.46,5.14,10
KHMN,04/09/2015 08:58 MDT,14.8,14.16,9.26,360
KHMN,04/09/2015 09:58 MDT,16.4,12.08,8.23,350
KHMN,04/09/2015 10:58 MDT,17.9,11.17,6.69,350
KHMN,04/09/2015 11:58 MDT,19.5,10.1,6.17,10
KHMN,04/09/2015 12:58 MDT,20.5,9.12,2.57,
KHMN,04/09/2015 13:58 MDT,22.7,8.11,3.6,240
KHMN,04/09/2015 14:58 MDT,22.9,7.08,4.12,240
KHMN,04/09/2015 15:58 MDT,22.9,7.14,2.06,270
KHMN,04/09/2015 16:58 MDT,22.8,6.08,3.6,200
KHMN,04/09/2015 17:58 MDT,22.9,6.05,0.51,
KHMN,04/09/2015 18:58 MDT,22.1,7.13,5.66,150
KHMN,04/09/2015 19:58 MDT,19.8,8.08,4.63,130
KHMN,04/09/2015 20:58 MDT,18.4,9.11,3.09,120
KHMN,04/09/2015 21:58 MDT,16.7,10.06,3.09,120
KHMN,04/09/2015 22:58 MDT,13.8,14.87,1.54,160
KHMN,04/09/2015 23:58 MDT,10.5,18.02,2.06,130
KHMN,04/10/2015 00:58 MDT,8.5,19.96,4.12,360
KHMN,04/10/2015 01:58 MDT,8,20.48,3.09,320
KHMN,04/10/2015 02:58 MDT,7.9,22,3.09,340
KHMN,04/10/2015 03:58 MDT,9,20.42,2.06,310
KHMN,04/10/2015 04:58 MDT,6.8,24.11,2.57,40
KHMN,04/10/2015 05:58 MDT,5.2,27.81,1.03,340
KHMN,04/10/2015 06:58 MDT,5.1,29.38,2.57,50
KHMN,04/10/2015 07:58 MDT,11.1,22.55,0,0
KHMN,04/10/2015 08:58 MDT,15.7,18.22,0,0
KHMN,04/10/2015 09:58 MDT,17.3,18.21,1.54,200
KHMN,04/10/2015 10:58 MDT,21.7,20.52,5.66,180
KHMN,04/10/2015 11:58 MDT,23.3,19.32,6.69,180
KHMN,04/10/2015 12:25 MDT,24,20.52,5.66,280
KHMN,04/10/2015 12:30 MDT,24,20.52,6.17,340
KHMN,04/10/2015 12:58 MDT,24.2,20.13,5.66,250
KHMN,04/10/2015 13:01 MDT,24,20.52,6.69,220
KHMN,04/10/2015 13:03 MDT,24,20.52,6.69,170
KHMN,04/10/2015 13:38 MDT,25,19.33,7.2,200
KHMN,04/10/2015 13:54 MDT,26,18.22,8.23,170
KHMN,04/10/2015 13:58 MDT,25.8,18.44,5.66,170
KHMN,04/10/2015 14:36 MDT,26,18.22,6.69,220
KHMN,04/10/2015 14:38 MDT,26,18.22,7.2,220
KHMN,04/10/2015 14:40 MDT,26,18.22,8.23,170
KHMN,04/10/2015 14:58 MDT,26.5,18.08,6.17,190
KHMN,04/10/2015 15:12 MDT,27,17.18,7.2,210
KHMN,04/10/2015 15:57 MDT,27,17.18,5.66,200
KHMN,04/10/2015 15:58 MDT,27,16.44,5.14,190
KHMN,04/10/2015 16:21 MDT,27,15.97,7.2,190
KHMN,04/10/2015 16:51 MDT,27,14.84,7.2,220
KHMN,04/10/2015 16:58 MDT,26.8,15.46,6.69,200
KHMN,04/10/2015 17:58 MDT,27.2,14.45,6.69,270
KHMN,04/10/2015 18:58 MDT,25.5,16.45,4.12,260
KHMN,04/10/2015 19:58 MDT,23.2,28.06,7.2,150
KHMN,04/10/2015 20:57 MDT,22,35.42,7.2,150
KHMN,04/10/2015 20:58 MDT,21.7,34.37,7.2,150
KHMN,04/10/2015 21:01 MDT,21,37.66,5.66,160
KHMN,04/10/2015 21:58 MDT,20.1,36.62,5.66,150
KHMN,04/10/2015 22:58 MDT,18.5,42.17,7.72,150
KHMN,04/10/2015 23:58 MDT,19.6,38.57,6.69,160
KHMN,04/11/2015 00:58 MDT,17.9,44.4,4.63,170
KHMN,04/11/2015 01:58 MDT,16.4,51.59,3.6,190
KHMN,04/11/2015 02:58 MDT,15,53.76,3.6,160
KHMN,04/11/2015 03:58 MDT,12.9,60.33,4.12,170
KHMN,04/11/2015 04:58 MDT,12.3,51.91,3.6,160
